tau_s,tau_h,mi_mc_mean,mi_mc_ci95_low,mi_mc_ci95_high,mi_mc_trial_std,mi_analytic,abs_err_mean_vs_analytic
72483.73825503356,20.134371737509323,0.015707980319501998,0.015211021134497583,0.016204939504506414,0.0011339127752171075,0.015669595013897905,3.8385305604092534e-05
73490.44295302013,20.41401193139448,0.015657951748528076,0.015161826003066843,0.01615407749398931,0.0011320111145296683,0.015619617500671893,3.833424785618274e-05
74497.14765100672,20.693652125279645,0.015609876595501582,0.015114552898670558,0.016105200292332606,0.0011301810785517023,0.015571591521999351,3.828507350223109e-05
75503.8523489933,20.973292319164806,0.015563668161777752,0.015069116439298777,0.016058219884256725,0.0011284196631148964,0.015525430455496574,3.823770628117763e-05
76510.55704697987,21.252932513049963,0.015519244330611717,0.015025435760175843,0.01601305290104759,0.0011267240115985806,0.015481052257118993,3.819207349272345e-05
77517.26174496644,21.532572706935124,0.015476527273755963,0.014983434224193364,0.01596962032331856,0.0011250914061782078,0.015438379167959261,3.814810579670126e-05
78523.96644295302,21.812212900820285,0.015435443180449166,0.014943039154461234,0.0159278472064371,0.0011235192596975422,0.015397337443419628,3.810573702953818e-05
79530.67114093961,22.091853094705446,0.01539592200681055,0.01490418158701357,0.015887662426607527,0.0011220051081125798,0.015357857102781924,3.8064904028625376e-05
80537.37583892618,22.371493288590607,0.015357897243871491,0.014866796041921981,0.015848998445821,0.001120546603460158,0.015319871697399005,3.802554647248588e-05
81544.08053691275,22.651133482475764,0.015321305702631577,0.014830820311221992,0.01581179109404116,0.001119141507308593,0.015283318095901536,3.798760673004095e-05
82550.78523489933,22.930773676360925,0.015286087314690494,0.014796195262221017,0.01577597936715997,0.0011177876846516779,0.015248136284975084,3.79510297154103e-05
83557.48993288592,23.21041387024609,0.01525218494715696,0.014762864654904463,0.01574150523940946,0.0011164830982108682,0.015214269184398013,3.7915762758947494e-05
84564.19463087249,23.490054064131247,0.015219544230637854,0.014730774972257159,0.01570831348901855,0.0011152258031136666,0.01518166247515647,3.7881755481384075e-05
85570.89932885906,23.769694258016404,0.015188113399239542,0.014699875262444866,0.01567635153603422,0.0011140139419191224,0.01515026443956418,3.7848959675361796e-05
86577.60402684564,24.04933445190157,0.015157843141611293,0.01467011699189737,0.015645569291325215,0.0011128457399638494,0.015120025812412063,3.7817329199229394e-05
87584.30872483223,24.32897464578673,0.015128686462137456,0.0146414539084105,0.015615919015864411,0.0011117195010043783,0.015090899642266845,3.778681987061036e-05
88591.0134228188,24.608614839671887,0.015100598551482214,0.01461384191348055,0.015587355189483877,0.0011106336031336506,0.01506284116211158,3.775738937063407e-05
89597.71812080537,24.888255033557048,0.01507353666575092,0.014587238943143992,0.015559834388357847,0.0011095864949514545,0.015035807668597863,3.772899715305707e-05
90604.42281879195,25.16789522744221,0.015047460013601743,0.01456160485666436,0.015533315170539127,0.001108576691970223,0.015009758409244208,3.77016043575356e-05
91611.12751677854,25.44753542132737,0.015022329650697653,0.014536901332463738,0.015507757968931567,0.001107602773239219,0.014984654476969653,3.76751737279999e-05
92617.8322147651,25.72717561521253,0.01499810838094868,0.014513091770755675,0.015483124991141685,0.0011066633781715057,0.014960458711408952,3.764966953972819e-05
93624.53691275168,26.006815809097688,0.014974760664023557,0.014490141202364852,0.015459380125682261,0.0011057572035594032,0.014937135606500954,3.7625057522602465e-05
94631.24161073826,26.28645600298285,0.014952252528682583,0.014468016203291155,0.015436488854074011,0.0011048830007652465,0.014914651223886776,3.76013047958066e-05
