seed,tau,pred_pooled_raw,pred_pooled_floor,pred_pooled_corr,pred_strat_raw,pred_strat_floor,pred_strat_corr,steer_u_raw,steer_u_floor,steer_u_corr,steer_xi_raw,steer_xi_floor,steer_xi_corr,gap_u_corr,gap_xi_corr,fail_rate
46063,63,1.1781124328980725,0.0021248689216127603,1.1759875639764599,1.0575692040517484,0.010222682939030338,1.047346521112718,0.01814886726545579,0.0031790925622886394,0.01496977470316715,0.018332289577361195,0.004207771761148294,0.014124517816212902,1.0323767464095508,1.0332220032965052,1.0
46064,64,1.2135932334510775,0.0011397760618152093,1.2124534573892622,1.0750240391564896,0.009309586282495615,1.065714452873994,0.016904410566062407,0.0028342071358410494,0.014070203430221358,0.016843411978568455,0.0022134869653305626,0.014629925013237892,1.0516442494437725,1.0510845278607561,1.0
46065,65,1.138991415596647,0.0024136401809855728,1.1365777754156614,1.0716292512739918,0.010032417358129765,1.061596833915862,0.007081703247450506,0.003891243535895228,0.0031904597115552783,0.006873622857941093,0.004127496883686776,0.0027461259742543173,1.0584063742043066,1.0588507079416076,1.0
46066,66,1.168229601498882,0.0026289618453092197,1.1656006396535727,1.0810864902731112,0.010064043959139011,1.0710224463139721,0.007262253127631847,0.002558703436345585,0.004703549691286262,0.007107666059698634,0.0042498470146644166,0.002857819045034218,1.066318896622686,1.068164627268938,1.0
46067,67,1.2409500656285861,0.002732375380867087,1.238217690247719,1.0998278161436381,0.009414074591601991,1.090413741552036,0.017930714671208745,0.003268868644541793,0.014661846026666953,0.017733698751064633,0.001981640301396649,0.015752058449667983,1.075751895525369,1.074661683102368,1.0
46068,68,1.2035467986780284,0.0016941683734723444,1.201852630304556,1.1060802241939185,0.00900143661506962,1.0970787875788488,0.012857405537262421,0.002420782077254181,0.010436623460008239,0.012743232849755402,0.002481549732270564,0.010261683117484838,1.0866421641188406,1.086817104461364,1.0
46069,69,1.1994535230355947,0.0012065906824793352,1.1982469323531153,1.0798571102802497,0.010226007694307435,1.0696311025859422,0.020206580147892575,0.001568519711221528,0.018638060436671048,0.0200915246176791,0.014567164242427749,0.00552436037525135,1.050993042149271,1.064106742210691,1.0
46070,70,1.2405826818951018,0.0010174425204964284,1.2395652393746053,1.189771461769076,0.00987422132849863,1.1798972404405774,6.862931020611855e-05,0.0027587566043485354,0.0,3.819149633170663e-05,0.0020895805753301006,0.0,1.1798972404405774,1.1798972404405774,1.0
46071,71,1.1677851727250717,0.0019047132089546957,1.165880459516117,1.1434381468126917,0.010773731356650619,1.132664415456041,0.0035549944041267847,0.0026272213582292318,0.0009277730458975529,0.0033721209935911873,0.004358440959424237,0.0,1.1317366424101434,1.132664415456041,1.0
46072,72,1.1825742709020044,0.0011293692160422647,1.181444901685962,1.109536020204378,0.008644039530886044,1.100891980673492,0.007490492905143812,0.002179104903270668,0.005311388001873144,0.007141214944929835,0.004723844135469453,0.002417370809460382,1.095580592671619,1.0984746098640317,1.0
46073,73,1.2161358701169593,0.0019074204940122243,1.2142284496229472,1.1513194276727958,0.010068499489040025,1.1412509281837557,0.003008901637129387,0.0016563876162969434,0.0013525140208324436,0.002778397644587211,0.0035829547028309256,0.0,1.1398984141629234,1.1412509281837557,0.9975
46074,74,1.2423195114302945,0.0013715674121890374,1.2409479440181055,1.1447773096326999,0.00943896895637275,1.135338340676327,0.006875088389736723,0.06316284506218517,0.0,0.0068373869186781535,0.0028032111813595237,0.00403417573731863,1.135338340676327,1.1313041649390085,1.0
46075,75,1.2397563371911395,0.0009019667781796136,1.23885437041296,1.1891746752331045,0.009362062705945536,1.1798126125271589,0.0035593176529667464,0.002656807848095269,0.0009025098048714773,0.0034798542891261493,0.002032451235168041,0.0014474030539581083,1.1789101027222875,1.1783652094732007,1.0
46076,76,1.268212026209913,0.0014037152008129986,1.2668083110091,1.1634990210878118,0.009643151930121208,1.1538558691576906,0.008770506892193275,0.0024227608896603857,0.006347746002532889,0.008980856638439949,0.002991421963923597,0.005989434674516353,1.1475081231551576,1.1478664344831742,1.0
46077,77,1.2869824324852168,0.0023419424914207215,1.2846404899937962,1.196008042174358,0.009153165158136573,1.1868548770162215,0.004440134194407887,0.0021279120267386226,0.002312222167669264,0.004445170896112332,0.0016046765767092764,0.0028404943194030555,1.1845426548485523,1.1840143826968184,0.9975
46078,78,1.307331259981569,0.000786408658335812,1.3065448513232332,1.2131892259550887,0.00840783609455859,1.2047813898605302,0.00942151672345885,0.028939324296519763,0.0,0.009533050035871644,0.002682703325596119,0.006850346710275524,1.2047813898605302,1.1979310431502546,1.0
46079,79,1.3137234967491471,0.0008789985945821979,1.3128444981545648,1.230849065934542,0.007828328280305545,1.2230207376542364,0.006143126274524649,0.00562816511158925,0.0005149611629353991,0.006287022743621071,0.0050069413612470765,0.0012800813823739942,1.222505776491301,1.2217406562718625,1.0
46080,80,1.2618408752903194,0.0017782129809355849,1.2600626623093838,1.235802872752614,0.008873214200106946,1.2269296585525071,3.553792355573239e-08,0.007002518985505173,0.0,6.438199772674305e-06,0.00427209799434267,0.0,1.2269296585525071,1.2269296585525071,0.995
47000,0,8.349036192617636e-06,4.3781156559747445e-05,0.0,0.0020673171980400084,0.0021397554180432998,0.0,0.00025145653602044206,2.280042830847705e-05,0.000228656107711965,0.03407303057346845,2.7438312404103685e-05,0.03404559226106435,-0.000228656107711965,-0.03404559226106435,0.0
47001,1,0.006603621662197676,0.00016106140117432834,0.006442560261023347,0.010341294620311477,0.0021674573852833333,0.008173837235028143,0.5140255246121088,9.087496741832119e-05,0.5139346496446905,0.44380847984738653,6.796405674894826e-05,0.44374051579063756,-0.5057608124096623,-0.43556667855560943,0.0
47002,2,0.9470749349103887,0.0021645338458875117,0.9449104010645012,1.2824782704367246,0.00223637504367133,1.2802418953930532,2.015704281478707,0.005688603634234346,2.0100156778444727,2.024814775925876,0.0017716565331400002,2.023043119392736,-0.7297737824514194,-0.7428012239996828,0.0
47003,3,0.4031703406578986,0.003117768654272282,0.4000525720036263,0.4818146970129321,0.0022106014322078793,0.47960409558072425,1.598287716175619,0.06076576836404919,1.5375219478115698,1.6129742146104882,0.04032815946211634,1.5726460551483719,-1.0579178522308457,-1.0930419595676475,0.0
47004,4,0.9282119732756542,0.0019736798072304304,0.9262382934684238,1.2667617456198454,0.0021943967800047734,1.2645673488398406,1.385773989584119,0.0022981363102201305,1.3834758532738989,1.3962057388114706,0.0034115887305365823,1.392794150080934,-0.11890850443405832,-0.12822680124109342,0.0
47005,5,0.269467109817786,0.003956115907289867,0.2655109939104961,0.3252268242804575,0.002404953171756499,0.32282187110870103,1.2533644367842618,0.024151098445508286,1.2292133383387536,1.2617704188124528,0.0018835816403384748,1.2598868371721144,-0.9063914672300526,-0.9370649660634134,0.0
47006,6,0.027997413963290547,0.0024880702330065817,0.025509343730283966,0.036054020603173045,0.0020725102100513757,0.03398151039312167,1.1573226950802582,0.0028590400604075455,1.1544636550198506,1.163553869585381,0.002343961426893801,1.1612099081584872,-1.120482144626729,-1.1272283977653657,0.0
47007,7,0.4764675767739678,0.0024368833494932108,0.47403069342447457,0.5743227125954526,0.0021462109467177536,0.5721765016487349,1.0816946885794634,0.0023343129916945683,1.0793603755877688,1.0869996364688874,0.001015783869108063,1.0859838525997794,-0.5071838739390339,-0.5138073509510445,0.0
47008,8,1.2400722117546417,0.0011788304797192104,1.2388933812749225,1.9975344070280383,0.0021969513555817523,1.9953374556724566,1.0167650855098338,0.0013789721896707895,1.015386113320163,1.0210066719456443,0.0022537638778594056,1.0187529080677848,0.9799513423522936,0.9765845476046717,0.0
47009,9,1.310523410003577,0.0024789886976666967,1.3080444213059104,2.1970099005790495,0.00219071450908061,2.194819186069969,0.9554303919993173,0.002577309116554486,0.9528530828827628,0.9590843621317491,0.0031696619091602873,0.9559147002225888,1.2419661031872062,1.2389044858473803,0.0
47010,10,0.7002981266779722,0.0016455563401678453,0.6986525703378044,0.9875615536071893,0.002168118614116055,0.9853934349930733,0.9028374287919141,0.002168282063371675,0.9006691467285424,0.9058716717254625,0.0012974168703416807,0.9045742548551208,0.08472428826453093,0.08081918013795253,0.0
47011,11,0.364509023753269,0.00309424444748934,0.36141477930577964,0.5209097111870913,0.0020084444533458308,0.5189012667337455,0.8499833129801114,0.003684888204587506,0.846298424775524,0.8529458296718537,0.002453058354682372,0.8504927713171714,-0.3273971580417785,-0.3315915045834259,0.0
47012,12,0.18837232264770326,0.0018386268530164228,0.18653369579468684,0.2752130351484583,0.002172914147684876,0.2730401210007734,0.7975865691537974,0.004068686854458754,0.7935178822993387,0.7998613115250688,0.0033715959167093697,0.7964897156083595,-0.5204777612985654,-0.5234495946075861,0.0
47013,13,0.07763031303857973,0.00392292309604576,0.07370738994253397,0.13390339425284775,0.0020786567102809355,0.13182473754256682,0.7448657410721815,0.0027937211673310716,0.7420720199048504,0.7468896898198013,0.0033319540686410545,0.7435577357511602,-0.6102472823622835,-0.6117329982085934,0.0
47014,14,0.025413650319517988,0.0031625192117466796,0.02225113110777131,0.058178251446383104,0.002086127528168101,0.056092123918215005,0.691990844897904,0.0024736242637713067,0.6895172206341327,0.6935915861440538,0.003266024872209338,0.6903255612718445,-0.6334250967159176,-0.6342334373536295,0.0
47015,15,0.0019597936063088287,0.05980218041715937,0.0,0.036687922614367846,0.002122949575232927,0.034564973039134916,0.644524354463236,0.0012938526878999517,0.643230501775336,0.646212133954603,0.002485987246699992,0.643726146707903,-0.6086655287362011,-0.6091611736687681,0.0
47016,16,0.0030666032314770595,0.0020063964232085547,0.0010602068082685048,0.03533371024174657,0.0020627854176672083,0.03327092482407936,0.5957503509476154,0.0011321709067816726,0.5946181800408338,0.5969466810860368,0.003609473438211331,0.5933372076478254,-0.5613472552167544,-0.560066282823746,0.0
47017,17,0.020213628700298837,0.0016233304884029811,0.018590298211895857,0.04978630465499062,0.002097664921495815,0.047688639733494805,0.5439682572840597,0.002691134487266217,0.5412771227967935,0.5449563486214761,0.0016264794841613058,0.5433298691373148,-0.4935884830632987,-0.49564122940382005,0.0
47018,18,0.05100561844439564,0.0025113428318033156,0.04849427561259233,0.06711291602606215,0.0022983266266777573,0.06481458939938439,0.4978076139398117,0.0016684098158896256,0.4961392041239221,0.49893121943707086,0.0017974025867844308,0.4971338168502864,-0.4313246147245377,-0.432319227450902,0.0
47019,19,0.09766430774199374,0.0014201651624408498,0.09624414257955288,0.13004322967399462,0.00207977712159306,0.12796345255240155,0.46313495901397156,0.0033312611581773934,0.45980369785579417,0.4639965210027489,0.0030390303244138247,0.4609574906783351,-0.3318402453033926,-0.33299403812593353,0.0
47020,20,0.14049219014971803,0.002036358445116288,0.13845583170460174,0.15569292854776307,0.0020837405583041396,0.15360918798945894,0.40963151478979504,0.0026953156636422533,0.4069361991261528,0.4103292507835808,0.003424022320332905,0.4069052284632479,-0.25332701113669387,-0.25329604047378895,0.0
47021,21,0.1896401046231191,0.0031608362916291707,0.18647926833148992,0.20768477955007858,0.0020724730814578895,0.2056123064686207,0.3605937131590164,0.0028662518927697255,0.35772746126624666,0.3610271900253006,0.0027118926357766584,0.35831529738952395,-0.15211515479762597,-0.15270299092090325,0.0
47022,22,0.25672187610626696,0.0041672571498573095,0.2525546189564096,0.28606225945240027,0.0021472279282303266,0.28391503152416997,0.32599000381668575,0.0017848146640911543,0.3242051891525946,0.3265001548933594,0.002616679618514051,0.32388347527484534,-0.04029015762842464,-0.039968443750675375,0.0
47023,23,0.3073633164168953,0.004162988977115255,0.30320032743978004,0.31967170310298765,0.002177950937247546,0.3174937521657401,0.27051413155276954,0.003290004610066349,0.2672241269427032,0.2708312719341446,0.0019633469843194076,0.2688679249498252,0.05026962522303691,0.04862582721591491,0.0
47024,24,0.38517511704968027,0.002450621268934283,0.38272449578074597,0.3773602392926752,0.0022766322163059734,0.37508360707636923,0.24098618098671168,0.0017565742338225287,0.23922960675288915,0.24122654211066985,0.005900394723972985,0.23532614738669685,0.13585400032348008,0.13975745968967238,0.0
47025,25,0.44115414062188546,0.003468353014062223,0.43768578760782323,0.46674900842340045,0.002176949837837787,0.46457205858556266,0.1945189130021555,0.0018289376111524373,0.19268997539100308,0.19470809616759283,0.0017589640499044573,0.19294913211768838,0.2718820831945596,0.2716229264678743,0.0
47026,26,0.5253888577540163,0.004492465609725711,0.5208963921442906,0.5390775300283025,0.002225431247937351,0.5368520987803651,0.15431436967872844,0.0018985770555790512,0.1524157926231494,0.15430998587345734,0.0022095592703593294,0.15210042660309803,0.3844363061572157,0.3847516721772671,0.0
47027,27,0.6062870623512997,0.0016398364924442212,0.6046472258588554,0.5980187026779937,0.002092899920584063,0.5959258027574097,0.12885073728105115,0.0026335637880581216,0.12621717349299302,0.12881973144614772,0.0012036410809445203,0.12761609036520322,0.4697086292644167,0.4683097123922065,0.0
47028,28,0.6774542041916061,0.002879169144320515,0.6745750350472856,0.6766688659150462,0.0021709181704924127,0.6744979477445537,0.08324664125945366,0.001602338775882237,0.08164430248357142,0.08318784662144693,0.0027503883365722773,0.08043745828487465,0.5928536452609823,0.594060489459679,0.0
47029,29,0.793310668476731,0.002386800352316682,0.7909238681244144,0.7944019277432296,0.0021882127848848743,0.7922137149583447,0.059740392951410495,0.001566050962062969,0.058174341989347525,0.05969874961598602,0.0016725490060515707,0.05802620060993445,0.7340393729689971,0.7341875143484102,0.0
47030,30,0.8697016547930998,0.0035923159028975298,0.8661093388902023,0.9049786379765146,0.002086912104839894,0.9028917258716747,0.03519882912360559,0.004181260439722707,0.031017568683882883,0.03512679882562246,0.0032016051284195117,0.031925193697202946,0.8718741571877918,0.8709665321744717,0.0
47031,31,0.9922586881912496,0.4351931082075724,0.5570655799836772,1.0130674933266357,0.0020770951574151176,1.0109903981692205,0.008017947084854565,0.002485168703540964,0.005532778381313601,0.007956176592024196,0.0026698600052833055,0.00528631658674089,1.005457619787907,1.0057040815824796,0.0
47032,32,1.1376213575199086,0.0014383384834984346,1.1361830190364102,1.0923886349576195,0.002086600817683511,1.090302034139936,0.0012181272502662399,0.001642733378039748,0.0,0.001202065049578699,0.0015115586346154109,0.0,1.090302034139936,1.090302034139936,0.0
47033,33,1.2814738429876849,0.0039825001628237934,1.277491342824861,1.2593238389811525,0.002034186054370249,1.2572896529267823,0.0076656796958229755,0.001568496126225182,0.006097183569597793,0.007740982968591578,0.0027171244522667757,0.005023858516324802,1.2511924693571845,1.2522657944104576,0.0025
47034,34,1.5214548467667555,0.0014155072566272298,1.5200393395101282,1.6052319208657633,0.0023525056168562345,1.602879415248907,0.0419054896797498,0.0023707971912314343,0.03953469248851837,0.04219375023657002,0.0007445148725327989,0.041449235364037225,1.5633447227603887,1.5614301798848698,0.3
47035,35,1.207231130371353,0.003302852412801161,1.2039282779585518,1.3594608240017514,0.004520950379970543,1.3549398736217808,0.003676744846603564,0.11551331505103073,0.0,0.003803925706120702,0.0029798306662825493,0.0008240950398381527,1.3549398736217808,1.3541157785819427,0.9
47036,36,0.9346013434173361,0.0026101325266356407,0.9319912108907005,1.0251372420069036,0.008143983374693945,1.0169932586322097,0.021582723366806077,0.002654656280512527,0.01892806708629355,0.02110977174926152,0.0022591696757525417,0.018850602073508978,0.9980651915459161,0.9981426565587007,0.9975
47037,37,0.9158765225993096,0.0018876789651698608,0.9139888436341398,0.992053222849883,0.008462412409036993,0.983590810440846,0.03544466549960915,0.0012594140773419847,0.034185251422267166,0.034888677246669546,0.002899741212043807,0.03198893603462574,0.9494055590185788,0.9516018744062202,1.0
47038,38,0.9305067662334194,0.0011079399372114305,0.929398826296208,1.0077876221852216,0.00937988994202696,0.9984077322431946,0.03013122830647859,0.0029464611100723137,0.027184767196406275,0.029415975464135193,0.002052876173693337,0.027363099290441856,0.9712229650467883,0.9710446329527527,1.0
47039,39,0.9293357667440811,0.0014897091088626176,0.9278460576352185,1.0069465304129304,0.008908954313548299,0.998037576099382,0.03389830702280429,0.0011455271028470286,0.03275277991995726,0.033014254947277145,0.002104827793017858,0.03090942715425929,0.9652847961794248,0.9671281489451228,1.0
47040,40,0.9574377450546416,0.0011324729190938753,0.9563052721355477,1.0611033440566726,0.009375649956408348,1.0517276941002642,0.01479300263296389,0.0010942185388160763,0.013698784094147813,0.014361330321344052,0.002453222297562416,0.011908108023781637,1.0380289100061164,1.0398195860764825,1.0
47041,41,0.9430148619909619,0.0015199947716107145,0.9414948672193512,1.0087636963395759,0.008138458553098485,1.0006252377864773,0.030727685219134722,0.001369701570694293,0.02935798364844043,0.0296957361824091,0.0022859992761876426,0.027409736906221456,0.9712672541380368,0.9732155008802558,1.0
47042,42,0.9510549564699324,0.006635165230405422,0.944419791239527,1.0238717832026873,0.007819004724849211,1.0160527784778381,0.03557093119899994,0.05152313203526218,0.0,0.03471594626526375,0.19706901422239168,0.0,1.0160527784778381,1.0160527784778381,1.0
47043,43,0.9647633829014073,0.002618097187064782,0.9621452857143425,1.0453475924222233,0.008529622423464259,1.036817969998759,0.025341070696151064,0.0038668136841841197,0.021474257011966945,0.024552366035151537,0.002206877185091501,0.022345488850060036,1.015343712986792,1.014472481148699,1.0
47044,44,0.9664660830443259,0.003223398272447157,0.9632426847718788,1.042032950151653,0.008852206779523097,1.0331807433721298,0.030491877181363286,0.003426884273320029,0.027064992908043258,0.029828120373669588,0.0032579137294062904,0.026570206644263298,1.0061157504640865,1.0066105367278666,1.0
47045,45,0.9821082111272131,0.001623416407855812,0.9804847947193573,1.048436790826722,0.00782515227730389,1.0406116385494182,0.021896843388131967,0.0013457098594925922,0.020551133528639375,0.02140160508600796,0.003258351718531488,0.01814325336747647,1.0200605050207787,1.0224683851819416,1.0
47046,46,0.9656382046804469,0.0014190652925904525,0.9642191393878564,1.0394281522079556,0.008316843713533357,1.0311113084944223,0.04987278714549332,0.002264372953547985,0.047608414191945336,0.04906155184122846,0.0019041905091276563,0.0471573613321008,0.9835028943024771,0.9839539471623215,1.0
47047,47,0.9979485189539119,0.008460234137140494,0.9894882848167714,1.0621822868319253,0.008892393562109394,1.0532898932698158,0.025818116164603996,0.0033081775830532643,0.02250993858155073,0.025251143572201366,0.00249840377443943,0.022752739797761937,1.030779954688265,1.0305371534720538,1.0
47048,48,1.0081989057925698,0.001436128803880876,1.0067627769886889,1.0322698670727979,0.00953474570226187,1.022735121370536,0.03183345078758183,0.0012853981429680678,0.030548052644613764,0.031226682438860686,0.004553417851140716,0.026673264587719972,0.9921870687259222,0.996061856782816,1.0
47049,49,1.0105339818413923,0.0023946195640875754,1.0081393622773047,1.0218762896079598,0.009442642639584794,1.012433646968375,0.02248344442822443,0.002515327759378912,0.019968116668845518,0.02191450598477144,0.0060912333433659005,0.01582327264140554,0.9924655302995294,0.9966103743269694,0.9975
47050,50,1.030028490282409,0.001179021968932699,1.0288494683134763,1.0572289401321144,0.009089022387830312,1.048139917744284,0.009095147125116675,0.1481656521941693,0.0,0.008657434172267522,0.002161718821376823,0.006495715350890699,1.048139917744284,1.0416442023933934,1.0
47051,51,1.0232951595567663,0.0012766935873129168,1.0220184659694533,1.0556284943761074,0.008493479251302574,1.047135015124805,0.02435682727178448,0.0028786594609568053,0.021478167810827675,0.02377427534426673,0.0012610744264461462,0.022513200917820584,1.0256568473139773,1.0246218142069843,1.0
47052,52,1.0452117072067708,0.002281436332910794,1.04293027087386,1.07411984431683,0.008341234039977611,1.0657786102768525,0.023835093018701452,0.15415167013433037,0.0,0.02328124956846333,0.0024369560442003106,0.020844293524263018,1.0657786102768525,1.0449343167525895,1.0
47053,53,1.0416645497265558,0.0012889966308082875,1.0403755530957475,1.0465481633378853,0.00859124165612801,1.0379569216817572,0.025615937199763367,0.0034557677828202602,0.022160169416943105,0.025243386748374872,0.13745633246679767,0.0,1.0157967522648141,1.0379569216817572,1.0
47054,54,1.0485702430966708,0.08524126670716428,0.9633289763895065,1.0557853500316152,0.00896935671589407,1.046815993315721,0.0204712486109665,0.002360866131386439,0.01811038247958006,0.020164426858837316,0.001671202461754435,0.018493224397082883,1.028705610836141,1.0283227689186383,1.0
47055,55,1.0858440049201052,0.002076971958167973,1.0837670329619373,1.0981653788453511,0.008806249238680872,1.0893591296066703,0.022755039303459755,0.03022524995359928,0.0,0.0226503973167227,0.0015974694646526595,0.02105292785207004,1.0893591296066703,1.0683062017546001,1.0
47056,56,1.0908932758533123,0.0016043574712422944,1.08928891838207,1.0291781215359999,0.010444552137746855,1.018733569398253,0.018604147288395583,0.025910803234052843,0.0,0.01814707478828784,0.001833033500530205,0.016314041287757635,1.018733569398253,1.0024195281104955,1.0
47057,57,1.095625709576385,0.0012766156317202326,1.0943490939446647,1.013756845872131,0.009040568376463432,1.0047162774956677,0.04247874024007692,0.0027480466129846015,0.03973069362709231,0.0422717908615019,0.0027077200921825292,0.03956407076931937,0.9649855838685754,0.9651522067263484,1.0
47058,58,1.1096019777063977,0.0014398480065058793,1.1081621296998918,1.028925198174937,0.009221404085553497,1.0197037940893834,0.024938033814719037,0.0012988070867862131,0.023639226727932824,0.024850969166168416,0.00443644473926363,0.020414524426904786,0.9960645673614505,0.9992892696624786,1.0
47059,59,1.1236557313983382,0.0018127746074834807,1.1218429567908548,1.0726809680766138,0.009802865689328479,1.0628781023872853,0.004108684031270668,0.0028306756938084247,0.0012780083374622432,0.00392530182040432,0.0016372678745110538,0.002288033945893266,1.0616000940498231,1.060590068441392,0.9975
47060,60,1.1405868042419027,0.0027734596045738144,1.1378133446373289,1.038461367506108,0.009577832441641673,1.0288835350644665,0.023236397494191707,0.0023611473436712127,0.020875250150520493,0.023250076427172292,0.001875279675521343,0.021374796751650948,1.008008284913946,1.0075087383128156,1.0
47061,61,1.1390635417608252,0.0014205208267233451,1.137643020934102,1.0542031236578457,0.009516283583262808,1.044686840074583,0.01965411498430693,0.10271481335386543,0.0,0.019355676127669096,0.0017581562174322223,0.017597519910236874,1.044686840074583,1.027089320164346,1.0
47062,62,1.159004637203611,0.0022804854911575505,1.1567241517124534,1.0724784547285922,0.00937427666987287,1.0631041780587194,0.010307080990202874,0.0042838162593737805,0.006023264730829094,0.010204827252583626,0.0016518478426493022,0.008552979409934323,1.0570809133278902,1.054551198648785,1.0
47063,63,1.1466720971791313,0.0024729377665691846,1.1441991594125622,1.0490242431193983,0.009118374336530037,1.0399058687828684,0.012461309683717302,0.002573509618745971,0.00988780006497133,0.012179322990569987,0.002426289616299869,0.009753033374270118,1.030018068717897,1.0301528354085983,0.9975
47064,64,1.167657902061064,0.0020672139798841756,1.16559068808118,1.0830027704909788,0.009264357749471893,1.0737384127415068,0.005843763889294559,0.004195386519256193,0.0016483773700383657,0.005470232990622865,0.004841222439251064,0.0006290105513718008,1.0720900353714684,1.073109402190135,0.9975
47065,65,1.164009565735444,0.0016063213856094345,1.1624032443498344,1.0612456538957982,0.009832178867512455,1.0514134750282857,0.010581795735307426,0.0025037091904431,0.008078086544864325,0.010478748914823928,0.0018482285565659781,0.00863052035825795,1.0433353884834213,1.0427829546700278,0.9975
47066,66,1.1766164277171278,0.0012959234079929053,1.1753205043091348,1.068045332163076,0.010444784916941306,1.0576005472461347,0.017632226150756384,0.005406089275421303,0.01222613687533508,0.017710517967814643,0.002185362016464492,0.01552515595135015,1.0453744103707996,1.0420753912947847,1.0
47067,67,1.1633570763542203,0.002492236640013363,1.160864839714207,1.1092079282917133,0.009148072098209477,1.1000598561935038,0.00038729013153438244,0.002244381611456821,0.0,0.0002934952862214558,0.002970551800193155,0.0,1.1000598561935038,1.1000598561935038,0.9975
47068,68,1.2407158201412607,0.0012823864284975117,1.2394334337127633,1.1564170436471701,0.009217438699354964,1.1471996049478153,5.55893730740619e-05,0.007260990960534254,0.0,0.000103706693370115,0.0029780534158927127,0.0,1.1471996049478153,1.1471996049478153,0.995
47069,69,1.222921446070461,0.0005044982952101824,1.2224169477752507,1.1091389152731543,0.009485337480732799,1.0996535777924215,0.009804360123546454,0.011415694900837308,0.0,0.00957528889915211,0.002356301445420212,0.007218987453731898,1.0996535777924215,1.0924345903386896,1.0
47070,70,1.2417017312601053,0.0010630524441471749,1.240638678815958,1.131780155153016,0.009631399618865288,1.1221487555341507,0.007180740046872074,0.054251592989876266,0.0,0.0069354110729457,0.002870319630111062,0.004065091442834638,1.1221487555341507,1.118083664091316,1.0
47071,71,1.2493578773649638,0.0024974920651598172,1.246860385299804,1.1563341615809615,0.008201205637450153,1.1481329559435114,0.008872739761883667,0.002557882947016657,0.00631485681486701,0.008646593220534187,0.0019746905690589396,0.006671902651475247,1.1418180991286444,1.1414610532920362,1.0
47072,72,1.241848923522374,0.001851201916802229,1.2399977216055718,1.1635587749177925,0.009806288085576953,1.1537524868322155,0.0008014246859061218,0.0033464725446440808,0.0,0.0007118467420190316,0.0013019499644150773,0.0,1.1537524868322155,1.1537524868322155,0.9975
47073,73,1.2498663103012289,0.001981455432209624,1.2478848548690191,1.1533827371622574,0.00881054922748693,1.1445721879347703,0.00953181432352005,0.0022023867264938032,0.007329427597026247,0.009264174130748832,0.002964621897643709,0.006299552233105123,1.1372427603377442,1.1382726357016653,1.0
47074,74,1.2292591099823562,0.0005942376034339105,1.2286648723789224,1.1918220134761466,0.00956840801752777,1.1822536054586188,0.0006576968257667962,0.002601541223945304,0.0,0.0005766316408142721,0.004316429702575172,0.0,1.1822536054586188,1.1822536054586188,1.0
47075,75,1.2714838374789117,0.0017793631723527648,1.2697044743065589,1.1591621536112093,0.00964488443032672,1.1495172691808826,0.005073192939154007,0.007003140332863415,0.0,0.004808614556814157,0.0016418862607880658,0.0031667282960260914,1.1495172691808826,1.1463505408848564,1.0
47076,76,1.2370850713188166,0.0009786653572719892,1.2361064059615445,1.144967862603991,0.009210774751144107,1.135757087852847,0.010264509094362235,0.0018305143449335766,0.008433994749428658,0.009916325997883831,0.0022526994833314343,0.007663626514552397,1.1273230931034182,1.1280934613382945,1.0
47077,77,1.2817354006449806,0.0011970433688173862,1.2805383572761633,1.1977497060459954,0.008362014851208348,1.1893876911947872,0.00015968894002957236,0.002313032933912816,0.0,0.00014675167750868444,0.002250981526932688,0.0,1.1893876911947872,1.1893876911947872,0.9975
47078,78,1.3037819757767264,0.0020295838587997637,1.3017523919179266,1.2429299239424905,0.008969581913131118,1.2339603420293594,0.0018531367479443532,0.0017070832223166667,0.0001460535256276865,0.0017445803218907976,0.0017116209106197548,3.295941127104277e-05,1.2338142885037318,1.2339273826180883,1.0
47079,79,1.3441246998444594,0.0015781083026888923,1.3425465915417705,1.2535250888683058,0.008540975330951687,1.244984113537354,0.006189253170769147,0.0016286206541794416,0.004560632516589705,0.006440939221968269,0.0020297713382311454,0.004411167883737124,1.2404234810207644,1.240572945653617,1.0
47080,80,1.2753222463158231,0.0627613532845928,1.2125608930312304,1.2738273930254804,0.008407102282966235,1.2654202907425143,0.00015953288551015407,0.014521113052775512,0.0,0.00024339668751376215,0.005329041143633622,0.0,1.2654202907425143,1.2654202907425143,0.9975
48000,0,1.1504124763807478e-06,3.171033546287665e-05,0.0,0.0017196079408655454,0.002188841742490866,0.0,0.00023284817841639444,4.6592454390297596e-05,0.00018625572402609686,0.03430686691762016,2.985875683935505e-05,0.0342770081607808,-0.00018625572402609686,-0.0342770081607808,0.0
48001,1,0.005593218004007882,0.0001284910398926254,0.005464726964115257,0.008428555023193226,0.0021451525965560958,0.006283402426637131,0.5154185181656381,8.669932852224679e-05,0.5153318188371159,0.44594763952458205,0.00013783632499585666,0.4458098031995862,-0.5090484164104787,-0.4395264007729491,0.0
48002,2,0.9588013906780063,0.002041288003898618,0.9567601026741077,1.2870315518045308,0.002053745001453436,1.2849778068030773,2.0135573714217583,0.0028967397559466327,2.0106606316658118,2.0232299816615322,0.002120026720987687,2.0211099549405445,-0.7256828248627345,-0.7361321481374672,0.0
