tau_s,tau_h,mi_mc_mean,mi_mc_ci95_low,mi_mc_ci95_high,mi_mc_trial_std,mi_analytic,abs_err_mean_vs_analytic
86577.60402684564,24.04933445190157,0.008313194660135036,0.007957066981583754,0.008669322338686319,0.0008125772427651661,0.008284043044109016,2.9151616026019955e-05
87584.30872483223,24.32897464578673,0.00821836673353976,0.007864361956494259,0.00857237151058526,0.000807733414115709,0.008189363800038608,2.9002933501151573e-05
88591.0134228188,24.608614839671887,0.008125680879822681,0.007773762076545976,0.008477599683099387,0.0008029738435582533,0.008096824322167736,2.8856557654945506e-05
89597.71812080537,24.888255033557048,0.008035065310685534,0.007685196605150606,0.008384934016220461,0.000798296131404036,0.008006352881701059,2.871242898447486e-05
90604.42281879195,25.16789522744221,0.00794645141053921,0.007598597937114137,0.008294304883964284,0.0007936979722325323,0.007917880920417161,2.857049012204918e-05
91611.12751677854,25.44753542132737,0.007859773563136874,0.007513901427328661,0.008205645698945087,0.0007891771501940857,0.00783134287739961,2.843068573726501e-05
92617.8322147651,25.72717561521253,0.007774968989447595,0.007431045230580926,0.008118892748314266,0.0007847315345950197,0.007746676027006296,2.8292962441299474e-05
93624.53691275168,26.006815809097688,0.007691977595941288,0.007349970151657077,0.008033985040225499,0.0007803590757453747,0.007663820327238345,2.8157268702942717e-05
94631.24161073826,26.28645600298285,0.007610741832505366,0.007270619504972008,0.007950864160038724,0.0007760578010510582,0.007582718277736864,2.8023554768501387e-05
95637.94630872484,26.566096196868013,0.007531206559280313,0.007192938983017873,0.007869474135542754,0.0007718258113335827,0.007503314786702347,2.7891772577966385e-05
96644.65100671141,26.84573639075317,0.00745331892178471,0.007116876533009094,0.007789761310560326,0.000767661277361928,0.007425557046088959,2.7761875695750567e-05
97651.35570469798,27.125376584638328,0.007377028233720305,0.007042382241120713,0.007711674226319898,0.000763562436582226,0.007349394414480629,2.7633819239676095e-05
98658.06040268457,27.405016778523493,0.007302285866914865,0.0069694082237835775,0.007635163510046152,0.000759527590032118,0.007274778307100529,2.7507559814335912e-05
99664.76510067115,27.684656972408654,0.007229045147904158,0.006897908525543099,0.007560181770265216,0.0007555550994275556,0.007201662092455909,2.738305544824817e-05
100671.46979865772,27.96429716629381,0.007157261260685721,0.006827839023019117,0.007486683498352326,0.0007516433844108361,0.007130000995152232,2.726026553348873e-05
101678.1744966443,28.243937360178972,0.007086891155225221,0.006759157334552285,0.007414624975898157,0.0007477909199493991,0.007059752004453002,2.713915077221917e-05
102684.87919463088,28.523577554064133,0.007017893461310695,0.006691822735136489,0.0073439641874849014,0.0007439962338757609,0.006990873788193336,2.701967311735925e-05
103691.58389261746,28.803217747949294,0.006950228407413717,0.006625796076300252,0.007274660738527181,0.0007402579045596184,0.006923326611683731,2.6901795729985557e-05
104698.28859060403,29.082857941834455,0.006883857744191639,0.006561039710574937,0.007206675777808341,0.0007365745587038362,0.006857072261270751,2.678548292088783e-05
105704.9932885906,29.362498135719612,0.006818744672356052,0.006497517420278232,0.007139971924433872,0.000732944869256598,0.006792073972244939,2.6670700111112652e-05
106711.69798657719,29.642138329604773,0.006754853774597731,0.006435194350306377,0.007074513198889086,0.0007293675534325672,0.006728296360811432,2.6557413786299465e-05
107718.40268456377,29.921778523489937,0.0066921509513100845,0.006374036944680005,0.007010264957940164,0.0007258413708364061,0.006665705359856324,2.6445591453760908e-05
108725.10738255034,30.201418717375095,0.006630603359872166,0.006314012886607417,0.0069471938331369144,0.0007223651216824575,0.00660426815826714,2.6335201605025803e-05
109731.81208053691,30.481058911260252,0.006570179357252212,0.006255091041828763,0.006885267672675661,0.0007189376451048244,0.006543953143576986,2.6226213675225804e-05
110738.5167785235,30.760699105145417,0.006510848445732273,0.006197241405044037,0.006824455486420508,0.0007155578175524872,0.0064847298477243446,2.611859800792822e-05
111745.22147651008,31.040339299030578,0.006452581221552535,0.006140435049225707,0.006764727393879362,0.0007122245512644384,0.006426568895730989,2.6012325821545695e-05
112751.92617449665,31.319979492915735,0.006395349326293398,0.006084644077636061,0.006706054574950736,0.0007089367928201862,0.006369441957117482,2.590736917591676e-05
113758.63087248322,31.599619686800896,0.006339125400826949,0.006029841578382829,0.006648409223271069,0.0007056935217612531,0.006313321699887839,2.5803700939110163e-05
114765.3355704698,31.879259880686057,0.006283883041685487,0.005976001581362539,0.006591764502008436,0.0007024937492796097,0.006258181746924444,2.57012947610432e-05
115772.04026845639,32.15890007457122,0.00622959675969024,0.005923099017436377,0.006536094501944103,0.0006993365169692312,0.006203996634649295,2.5600125040945235e-05
116778.74496644296,32.43854026845638,0.006176241940718547,0.005871109679718416,0.006481374201718678,0.0006962208956372455,0.006150741773814566,2.5500166903981436e-05
117785.44966442953,32.718180462341536,0.0061237948084643164,0.005820010186832461,0.0064275794300961715,0.0006931459841713076,0.006098393412293699,2.540139617061756e-05
118792.15436241611,32.9978206562267,0.0060722323890949935,0.005769777948042127,0.00637468683014786,0.0006901109084601154,0.006046928599759566,2.5303789335427707e-05
119798.8590604027,33.27746085011186,0.00602153247767539,0.005720391130125759,0.006322673825225021,0.0006871148203641485,0.005996325154133136,2.5207323542253933e-05
120805.56375838927,33.55710104399702,0.0059716736062632985,0.00567182862590234,0.006271518586624257,0.0006841568967338708,0.005946561629704922,2.5111976558376235e-05
121812.26845637584,33.83674123788218,0.005922635013587274,0.0056240700243198735,0.006221200002854675,0.0006812363384728611,0.005897617286830162,2.5017726757112398e-05
122818.97315436242,34.11638143176734,0.005874396616203335,0.0055770955820040515,0.006171697650402619,0.0006783523696434583,0.005849472063108189,2.4924553095146025e-05
123825.677852349,34.3960216256525,0.005826938981053314,0.005530886196190939,0.00612299176591569,0.0006755042366126446,0.005802106545962018,2.483243509129613e-05
124832.38255033558,34.67566181953766,0.005780243299346644,0.005485423378966379,0.006075063219726909,0.0006726912072360706,0.005755501946540485,2.474135280615842e-05
125839.08724832215,34.955302013422816,0.005734291361695093,0.005440689232742502,0.006027893490647684,0.0006699125700782174,0.005709640074866295,2.4651286828798226e-05
126845.79194630873,35.23494220730798,0.005689065534418774,0.0053966664268905035,0.005981464641947045,0.0006671676336668208,0.005664503316164592,2.4562218254181763e-05
127852.49664429532,35.514582401193145,0.0056445487369724805,0.005353338175479498,0.005935759298465463,0.0006644557257797872,0.005620074608305162,2.4474128667318143e-05
128859.20134228189,35.7942225950783,0.005600724420424866,0.005310688216054701,0.005890760624795032,0.0006617761927629717,0.005576337420296929,2.4387000127937437e-05
129865.90604026846,36.07386278896346,0.005557576546935719,0.005268700789400872,0.005846452304470565,0.0006591283988772084,0.005533275731780499,2.4300815155219903e-05
130872.61073825504,36.353502982848624,0.005515089570172266,0.005227360620232608,0.005802818520111924,0.000656511725673174,0.005490874013462011,2.4215556710255326e-05
131879.31543624162,36.63314317673378,0.005473248416627765,0.005186652898775333,0.005759843934480198,0.0006539255713926467,0.005449117208441456,2.413120818630949e-05
132886.0201342282,36.912783370618946,0.005432038467771974,0.005146563263167174,0.0057175136723767745,0.0006513693503948933,0.005407990714384765,2.4047753387208652e-05
133892.72483221476,37.192423564504104,0.005391445543023817,0.005107077782672555,0.005675813303375079,0.0006488424926069294,0.005367480366499189,2.3965176524628172e-05
134899.42953020136,37.47206375838927,0.0053514558834618095,0.005068182941623611,0.005634728825300008,0.000646344442996487,0.00532757242126572,2.3883462196089278e-05
135906.13422818793,37.751703952274426,0.005312056136270529,0.005029865624088152,0.005594246648452905,0.000643874661066609,0.005288253540894796,2.380259537573294e-05
136912.8389261745,38.03134414615958,0.005273233339867466,0.0049921130992090215,0.005554353580525911,0.0006414326203707994,0.005249510778462228,2.3722561405238596e-05
137919.54362416107,38.31098434004474,0.005234974909674807,0.004954913007179766,0.005515036812169847,0.0006390178080477835,0.005211331563696731,2.3643345978075457e-05
138926.24832214764,38.5906245339299,0.005197268624512343,0.004918253345833281,0.0054762839031914055,0.0006366297243749283,0.00517370368938067,2.356493513167371e-05
139932.95302013424,38.87026472781507,0.005160102613574273,0.004882122457806529,0.005438082769342017,0.0006342678823394452,0.0051366152983374986,2.348731523677417e-05
140939.6577181208,39.14990492170023,0.005123465343960128,0.004846509018251966,0.005400421669668291,0.0006319318072265563,0.005100054870973801,2.3410472986327806e-05
